-1.659559905948519987e-01,-4.980652197092491074e-01
4.406489868843161961e-01,9.826672516685445169e-01
-9.997712503653102267e-01,-7.186381099971350574e-04
-3.953348547363204624e-01,-9.464255890012647221e-01
-7.064882183657739123e-01,-7.968687382785425433e-01
-8.153228104624044015e-01,-5.481749109919547003e-01
-6.274795772446581932e-01,-9.208704959976053983e-01
-3.088785459139045120e-01,-8.250951401358449511e-01
-2.064650515386601271e-01,-6.040944774579686261e-01
7.763346800671389047e-02,2.414819750403920939e-01
-1.616109711934103910e-01,-4.861824868783758413e-01
3.704390007935189910e-01,9.183014838331793328e-01
-5.910955005369651349e-01,-9.593278199945116658e-01
7.562348727818908323e-01,6.931216192901521467e-01
-9.452248136041476734e-01,-1.712333015665174485e-01
3.409350203568044524e-01,8.777180261638202197e-01
-1.653903952657460596e-01,-4.965236398533633966e-01
1.173796568915033145e-01,3.604581987828978651e-01
-7.192261228095324643e-01,-7.720606736879136456e-01
-6.037970218302424197e-01,-9.473027700507853366e-01
6.014891373510733441e-01,9.496004513478512044e-01
9.365231514387950540e-01,1.980992915955813172e-01
-3.731516436815143223e-01,-9.216418095149987444e-01
3.846452313386281574e-01,9.350494885442236503e-01
7.527783045920766192e-01,7.009080838437700134e-01
7.892133270076946427e-01,6.148579738067690981e-01
-8.299115772604441776e-01,-5.092805001101812223e-01
-9.218904335342352763e-01,-2.429331468008956996e-01
-6.603391608708621963e-01,-8.757928716116863965e-01
7.562850068588262697e-01,6.930080808289259542e-01
-8.033063323338998085e-01,-5.793503144042031483e-01
-1.577847499898956674e-01,-4.756434766468937703e-01
9.157790603010038666e-01,2.615115172452028847e-01
6.633056994603414580e-02,2.068787696121380248e-01
3.837542279009467094e-01,9.340534727275797700e-01
-3.689687379878741069e-01,-9.164631296221152912e-01
3.730018553631673228e-01,9.214591051805938182e-01
6.692513437947458232e-01,8.619368967665601566e-01
-9.634234453116163888e-01,-1.146559268997300457e-01
5.002886298899349438e-01,9.999995888954082979e-01
9.777221778129894236e-01,6.993071962672012254e-02
4.963313087596787909e-01,9.999335817746024535e-01
-4.391120158711896426e-01,-9.817606944298556959e-01
5.785586569029770310e-01,9.696993233590510686e-01
-7.935479868447159468e-01,-6.040618343791608336e-01
-1.042129476481896688e-01,-3.215771417501721574e-01
8.171910061861911156e-01,5.432567872377933593e-01
-4.127717032526410090e-01,-9.626865821979013749e-01
-4.244493228273025220e-01,-9.719646042269683983e-01
-7.399428557634446513e-01,-7.290915082494540123e-01
-9.612660842594058508e-01,-1.213860954756739580e-01
3.576710658797819242e-01,9.016876210067344966e-01
-5.767437679998819178e-01,-9.710764736131523023e-01
-4.689066812555475749e-01,-9.952328529567950888e-01
-1.685368143932342022e-02,-5.292266623074836501e-02
-8.932749097658392312e-01,-3.290399749179249711e-01
1.482352109840261445e-01,4.490435862043659077e-01
-7.065428501883797008e-01,-7.967650352894842802e-01
1.786110738065684878e-01,5.321375311927379892e-01
3.995167200418623388e-01,9.505862494656265316e-01
-7.953311423443483186e-01,-5.995879771416541271e-01
-1.718880243608633673e-01,-5.141378396471588674e-01
3.888003154554902085e-01,9.395974133185333033e-01
-1.716414609461947016e-01,-5.134733036293711583e-01
-9.000930821078256816e-01,-3.087388674507020037e-01
7.179281183102315111e-02,2.236363931356314116e-01
3.275892904395776295e-01,8.568621704193299937e-01
2.977822411661712465e-02,9.341465315718373852e-02
8.891895119816266568e-01,3.411325120419194667e-01
1.731100810039858384e-01,5.174269569933274138e-01
8.068038305757669892e-01,5.703596707333669080e-01
-7.250505917075249496e-01,-7.603027336735239672e-01
-7.214473054984829048e-01,-7.676070204119146423e-01
6.147825774190476267e-01,9.356852547071151660e-01
-2.046463260289328456e-01,-5.995313256230841992e-01
-6.692916057661344453e-01,-8.618727591388333220e-01
8.550171607920677985e-01,4.398907545578962242e-01
-3.044682805089868882e-01,-8.171880611434689801e-01
5.016242062723110795e-01,9.999869817929656346e-01
4.519959707009029160e-01,9.886498430406380766e-01
7.666121824116196581e-01,6.692577986756442776e-01
2.473444141112177697e-01,7.011830131926440890e-01
5.018848680546743601e-01,9.999824680433313517e-01
-3.022033160443149402e-01,-8.130661841223341124e-01
-4.601442164699478532e-01,-9.921713841391563982e-01
7.917724363921336828e-01,6.084977756797377291e-01
-1.438176202574101836e-01,-4.366003691247693497e-01
9.296800942967711201e-01,2.191239404934048896e-01
3.268829956368961565e-01,8.557161228185351520e-01
2.433914404182435653e-01,6.922749187942500715e-01
-7.705080540932496280e-01,-6.601137719422260908e-01
8.989785174141424751e-01,3.120674165029601599e-01
-1.001757330401189527e-01,-3.095420080846692512e-01
1.567792287742635349e-01,4.728623856240641299e-01
-1.837263944774376601e-01,-5.456742418013802443e-01
-5.259460395139445854e-01,-9.966797451058068136e-01
8.067590411245075810e-01,5.704752437589626357e-01
1.473589733445717087e-01,4.465822503288512380e-01
-9.942593459376820597e-01,-1.803381899691946719e-02
2.342898272414477567e-01,6.713606685046128453e-01
