,xtr_0,xtr_1,ytr_0,xte_0,xte_1,yte_0,modelte_0,epi_0,loss,x_epi_0,x_epi_1,y_epi_0
0,-1.0865154217052662,0.5136631055910351,0.12548420888288234,-2.0,-2.0,3.9455978889080496,-2.2756796,1.0,0.27724712218178643,-0.8007014743941168,0.20130534944257084,0.0
1,-1.151740677745403,-0.16702257329147135,-0.05906133842703835,-1.8666666666666667,-2.0,4.009783989524304,-1.0040941,1.0,0.18615811211533018,-1.6196644784490752,0.17152434331326433,1.0
2,-1.3254867239454595,0.27366592131527084,0.12581609457660953,-1.7333333333333334,-2.0,4.079332832518116,0.2367926,1.0,0.178998933798737,-0.21295249582731576,-0.22023123654043567,1.0
3,-1.1076509123017846,0.5517579263180753,0.18202984992333618,-1.6,-2.0,4.123669780836485,1.4772074,1.0,0.1762373027867741,0.6747388337542444,0.270936168818003,1.0
4,-1.0352662967054225,0.10088902061816765,-0.16258763472626048,-1.4666666666666668,-2.0,4.118295027684226,1.9513211,1.0,0.17398224791553285,-0.7644698136273944,0.4341460816512932,1.0
5,-1.2913478931768512,0.4623591266072197,0.24052076074275008,-1.3333333333333335,-2.0,4.056122684590346,2.266561,1.0,0.17422373932268884,0.389370905332409,-0.1432563773376879,1.0
6,-1.054313487706052,-0.10195727215058654,-0.1504091104473233,-1.2,-2.0,3.95343075029588,2.581801,1.0,0.17170276809400983,-1.4119709718385771,0.39119924333047174,1.0
7,-1.1555481147371234,0.3585293779278915,0.04473951545616077,-1.0666666666666667,-2.0,3.8475007390652407,2.9007292,1.0,0.17145842155483035,0.057938264346047035,0.16293948789312768,1.0
8,-1.1241479280467792,-0.05452658687196197,-0.10645143131716221,-0.9333333333333333,-2.0,3.7859382320250368,3.227172,1.0,0.17070353379514483,-1.2605685319247715,0.23373936284525298,1.0
9,-0.917577482040571,0.013349158819072551,-0.21609992472222175,-0.8,-2.0,3.810799376146819,3.5536127,1.0,0.17278361379437976,-1.2006979447662927,0.044306634761886315,0.0
10,-0.8381116204374774,-0.3480463436453323,-0.08573547136502413,-0.6666666666666667,-2.0,3.9428296111278542,3.8652349,1.0,0.16995677772495482,-2.262731702256913,0.1979968179070332,1.0
11,-0.9289365690909276,0.28510801943457087,-0.13352007863854354,-0.5333333333333334,-2.0,4.171477235024047,4.037981,1.0,0.17064404722882642,-0.24165368389713593,-0.006791614423367055,1.0
12,-1.0966937211416663,0.28487566433886286,-0.049631447574082,-0.3999999999999999,-2.0,4.454648713538755,4.1720924,1.0,0.1723105655974812,-0.24239537945160544,-0.38504367721028454,1.0
13,-1.1323377825183374,-0.03886130148106752,-0.10133055964939304,-0.2666666666666666,-2.0,4.728953426325307,4.3260107,1.0,0.16746219702561696,-1.2757889774462547,-0.4654124696999871,1.0
14,-0.9249964106060145,-0.0847136489626758,-0.20821523264172226,-0.1333333333333333,-2.0,4.9275547053752575,4.4799294,1.0,0.17108309443791708,-1.4221532402375354,0.002092496068536103,1.0
15,-1.056109421859908,-0.21872233435962127,-0.1117829170431302,0.0,-2.0,4.0,4.633848,1.0,0.16752455582883624,-1.8499193966730356,-0.2935358354734169,1.0
16,-1.1195301281201742,-0.21730308782657942,-0.06587806205513565,0.1333333333333333,-2.0,4.9275547038339536,4.787767,1.0,0.16791365429427887,-1.8453890512504576,-0.43653428694386875,1.0
17,-1.0017910447553127,-0.2122666644019734,-0.14587002402752855,0.2666666666666666,-2.0,4.728953425719662,4.941686,1.0,0.16691507946451506,-1.8293123955908346,-0.17106094879414901,1.0
18,-0.9668486140913916,-0.35332455549642827,-0.08048552022824405,0.3999999999999999,-2.0,4.454648713286927,5.0586867,1.0,0.16901334093676673,-2.4533262115973073,0.3484143296596356,1.0
19,-0.8950591084231774,0.5248755344973384,0.05829643235546755,0.5333333333333332,-2.0,4.171477234952812,5.097627,1.0,0.1695437920788924,0.3499568440135536,0.5102824126206658,1.0
20,-1.1255296919363955,-0.060663728165919625,-0.10463956029161883,0.6666666666666665,-2.0,3.9428296111468546,5.075587,1.0,0.014259149893186987,-1.5191300669550383,-0.00937336693866219,1.0
21,-0.7606507749525815,-0.23627219809377975,-0.10572878602824536,0.7999999999999998,-2.0,3.8107993761992174,5.0535464,1.0,0.004825204990804195,-2.0796859741788847,0.8133409038355615,1.0
22,-1.0900847882551,0.01606682278915497,-0.13547297505740682,0.9333333333333331,-2.0,3.7859382320758512,5.031506,1.0,0.0027214840231463313,-1.2742001747916551,0.0705463728091771,1.0
23,-0.7029790701547866,0.060372777214414655,-0.10011145981387988,1.0666666666666664,-2.0,3.8475007390969163,4.9901743,1.0,0.0041589640881866214,-1.1327721190237732,0.943376738597505,1.0
24,-0.9127142991512919,0.03799759711018897,-0.2152608185558944,1.2000000000000002,-2.0,3.953430750304478,5.0180917,1.0,0.0017505651600658893,-1.2041954358363032,0.47047420039144305,1.0
25,-1.0498156510254975,0.09492218970419079,-0.15471493095938388,1.3333333333333335,-2.0,4.0561226845810205,4.966896,1.0,0.001674783787690103,-1.0498156510254975,0.09492218970419079,0.0
26,-1.049404521595263,-0.36129597739412467,-0.03345447836341789,1.4666666666666668,-2.0,4.118295027666357,4.4966884,1.0,0.0019791333368048072,-2.478771610874249,0.16227059792090967,1.0
27,-0.9170389527027552,-0.06605815675390607,-0.21196774461253912,1.6,-2.0,4.12366978081936,3.9949203,1.0,0.0015277846097014845,-1.3185136913233917,0.7388151509284148,1.0
