,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0,loss
0,-1.5829779952974259,0.9662141511492748,-4.0,4.898587196589413e-16,-0.018200153,0.30490586,47.756986389160154
1,-1.279675506557842,0.7698630357936138,-3.959798994974874,0.1259597050677177,-0.012495312,0.29472858,46.974878540039064
2,-1.9998856251826551,0.000359319078194409,-3.919597989949749,0.2499129623703082,-0.0069702026,0.28382453,46.225411376953126
3,-1.6976674273681602,0.8133025202658843,-3.879396984924623,0.369885285416548,-0.0013661351,0.27393997,45.68018859863281
4,-1.8532441091828868,0.4448862350367828,-3.8391959798994977,0.483965601142838,0.0032667243,0.26432693,45.00776870727539
5,-1.9076614052312022,0.2860387063779303,-3.798994974874372,0.5903366919365288,0.00920947,0.25569925,44.55670944213867
6,-1.8137397886223292,0.5523275271250853,-3.758793969849246,0.6873041426091845,0.014166129,0.24505241,44.001800537109375
7,-1.6544392729569521,0.8845885523454862,-3.7185929648241207,0.773323331215339,0.018557703,0.23460446,43.391066284179686
8,-1.60323252576933,0.9478693757128499,-3.678391959798995,0.8470240337722996,0.043165088,0.22012167,43.01829849243164
9,-1.461183265996643,0.9925737516365071,-3.6381909547738696,0.9072322509454811,0.04758987,0.21326138,42.6381184387207
10,-1.5808054855967053,0.9679507489980838,-3.5979899497487438,0.9529889090158394,0.051402293,0.20647554,42.05581939697266
11,-1.3147804996032404,0.8354285670633269,-3.557788944723618,0.98356513723637,0.058346957,0.20014538,41.467724609375
12,-1.7955477502684825,0.5990432330954866,-3.5175879396984926,0.9984738782203788,0.06134397,0.19386436,41.12173858642578
13,-1.1218825636090546,0.3736170111812786,-3.477386934673367,0.9974776464163388,0.06449158,0.18733467,40.722121734619144
14,-1.9726124068020738,0.08593454110720072,-3.4371859296482414,0.9805923110824042,0.070142984,0.1818995,40.20713790893555
15,-1.3295324898215979,0.8599934562565188,-3.3969849246231156,0.9480868435005093,0.0749318,0.17535724,39.732309112548826
16,-1.582695197632873,0.9664427555766607,-3.35678391959799,0.9004790324567514,0.07121364,0.16661075,39.571539611816405
17,-1.4413101715542482,0.9830501940093126,-3.3165829145728645,0.8385272362373773,0.07393525,0.16169555,39.07398956298828
18,-1.8596130614047661,0.4268788875939333,-3.2763819095477387,0.7632183025251686,0.077920265,0.15662917,38.74052642822266
19,-1.8018985109151213,0.5829495673115249,-3.2361809045226133,0.6757518486236092,0.084522076,0.15319546,38.28673538208008
20,-1.1992554313244632,0.5858912488544809,-3.1959798994974875,0.5775211524135879,0.087008834,0.14768241,38.15991683959961
21,-1.0317384242806025,0.0995440657721476,-3.1557788944723617,0.4700909584360025,0.093987085,0.14315091,37.67585327148438
22,-1.6865758218407572,0.833079143316727,-3.115577889447236,0.3551725526334265,0.0971775,0.13772343,37.331324157714846
