,xtr_0,xtr_1,ytr_0,xte_0,xte_1,yte_0,modelte_0,epi_0,loss
0,-1.0,-1.0,0.8082151450417847,-2.0,-2.0,3.945597888907434,1.1619349,0.21742946,49.2546890258789
1,-0.8947368421052632,-1.0,0.782808755820837,-1.8666666666666667,-2.0,4.009783989524422,1.1929704,0.20685732,48.97255172729492
2,-0.7894736842105263,-1.0,0.8172534097753217,-1.7333333333333334,-2.0,4.079332832519152,1.221921,0.20223361,48.436468505859374
3,-0.6842105263157895,-1.0,0.9193708349556878,-1.6,-2.0,4.123669780838235,1.2546535,0.18557572,48.13501052856445
4,-0.5789473684210527,-1.0,1.084413993894077,-1.4666666666666668,-2.0,4.118295027686052,1.2872818,0.17907616,47.566897583007815
5,-0.4736842105263158,-1.0,1.2948836564220105,-1.3333333333333335,-2.0,4.0561226845912985,1.3194286,0.1389938,47.34563293457031
6,-0.368421052631579,-1.0,1.5229999370747678,-1.2,-2.0,3.9534307502950012,1.3527254,0.14455092,47.14103317260742
7,-0.26315789473684215,-1.0,1.735422791292963,-1.0666666666666667,-2.0,3.847500739062004,1.3922833,0.18155596,46.96228713989258
8,-0.1578947368421053,-1.0,1.8993114576767218,-0.9333333333333333,-2.0,3.785938232019844,1.4578352,0.3109752,46.51470794677734
9,-0.052631578947368474,-1.0,1.9884978891634584,-0.8,-2.0,3.8107993761414645,1.5885023,0.53229433,46.1817626953125
10,0.05263157894736836,-1.0,1.9884978841518826,-0.6666666666666667,-2.0,3.942829611125913,1.7917291,0.6921893,45.986846160888675
11,0.1578947368421053,-1.0,1.8993114561569184,-0.5333333333333334,-2.0,4.171477235031326,2.0250864,0.7473634,45.818196868896486
12,0.26315789473684204,-1.0,1.7354227905472603,-0.3999999999999999,-2.0,4.454648713564487,2.2625163,0.7516791,45.59962158203125
13,0.36842105263157876,-1.0,1.522999936695975,-0.2666666666666666,-2.0,4.728953426387193,2.4941447,0.77069587,45.244564056396484
14,0.4736842105263157,-1.0,1.2948836562558965,-0.1333333333333333,-2.0,4.92755470553275,2.6832507,0.7760419,45.11832275390625
15,0.5789473684210527,-1.0,1.084413993855171,0.0,-2.0,4.0,2.6996212,0.7764068,44.782988739013675
16,0.6842105263157894,-1.0,0.9193708349871327,0.1333333333333333,-2.0,4.927554703676461,2.698347,0.7635723,44.51893768310547
17,0.7894736842105261,-1.0,0.8172534098370888,0.2666666666666666,-2.0,4.728953425657776,2.4973652,0.74160904,44.075320434570315
18,0.894736842105263,-1.0,0.7828087558856097,0.3999999999999999,-2.0,4.454648713261195,2.2546551,0.70468134,44.205101776123044
19,1.0,-1.0,0.8082151450929599,0.5333333333333332,-2.0,4.171477234945533,2.0127335,0.69877344,43.9716293334961
20,1.0,-1.0,0.8082151450929599,0.6666666666666665,-2.0,3.942829611148796,1.7866485,0.6458359,43.549041748046875
21,1.0,-0.8947368421052632,0.6087691617134585,0.7999999999999998,-2.0,3.8107993762045718,1.5914851,0.513189,43.502993774414065
22,1.0,-0.7894736842105263,0.43148384315390176,0.9333333333333331,-2.0,3.7859382320810435,1.4671928,0.3316362,43.23690185546875
23,1.0,-0.6842105263157895,0.2763591894142896,1.0666666666666664,-2.0,3.847500739100153,1.3957119,0.20497727,43.01486587524414
24,1.0,-0.5789473684210527,0.14339520049462198,1.2000000000000002,-2.0,3.953430750305357,1.3550111,0.16298124,42.83966217041016
25,1.0,-0.4736842105263158,0.032591876394898994,1.3333333333333335,-2.0,4.0561226845800675,1.322967,0.1564824,42.555809020996094
