,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0
0,-0.165955990594852,-0.4980652197092491,-4.0,4.898587196589413e-16,-0.048222195,0.046339236
1,0.4406489868843162,0.9826672516685445,-3.959798994974874,0.1259597050677177,-0.046588697,0.05501146
2,-0.9997712503653102,-0.0007186381099971351,-3.919597989949749,0.2499129623703082,-0.052198593,0.020944864
3,-0.39533485473632046,-0.9464255890012647,-3.879396984924623,0.369885285416548,-0.043954983,0.06601063
4,-0.7064882183657739,-0.7968687382785425,-3.8391959798994977,0.483965601142838,-0.050619215,0.026149645
5,-0.8153228104624044,-0.5481749109919547,-3.798994974874372,0.5903366919365288,-0.04630281,0.05929944
6,-0.6274795772446582,-0.9208704959976054,-3.758793969849246,0.6873041426091845,-0.044946127,0.059747152
7,-0.3088785459139045,-0.825095140135845,-3.7185929648241207,0.773323331215339,-0.048572887,0.048676938
8,-0.20646505153866013,-0.6040944774579686,-3.678391959798995,0.8470240337722996,-0.05013798,0.032972105
9,0.07763346800671389,0.2414819750403921,-3.6381909547738696,0.9072322509454811,-0.038142644,0.088482454
10,-0.1616109711934104,-0.48618248687837584,-3.5979899497487438,0.9529889090158394,-0.043768264,0.079461515
11,0.370439000793519,0.9183014838331793,-3.557788944723618,0.98356513723637,-0.046015684,0.05819074
12,-0.5910955005369651,-0.9593278199945117,-3.5175879396984926,0.9984738782203788,-0.054362744,0.023964047
13,0.7562348727818908,0.6931216192901521,-3.477386934673367,0.9974776464163388,-0.033556193,0.11048739
14,-0.9452248136041477,-0.17123330156651745,-3.4371859296482414,0.9805923110824042,-0.044392478,0.07062144
15,0.34093502035680445,0.8777180261638202,-3.3969849246231156,0.9480868435005093,-0.0402821,0.08055368
16,-0.16539039526574606,-0.4965236398533634,-3.35678391959799,0.9004790324567514,-0.052080993,0.020506106
17,0.11737965689150331,0.36045819878289787,-3.3165829145728645,0.8385272362373773,-0.047793444,0.05219221
18,-0.7192261228095325,-0.7720606736879136,-3.2763819095477387,0.7632183025251686,-0.04214694,0.072367184
19,-0.6037970218302424,-0.9473027700507853,-3.2361809045226133,0.6757518486236092,-0.03831394,0.10015808
20,0.6014891373510733,0.9496004513478512,-3.1959798994974875,0.5775211524135879,-0.05066766,0.041533545
21,0.936523151438795,0.19809929159558132,-3.1557788944723617,0.4700909584360025,-0.045912296,0.06595306
22,-0.3731516436815143,-0.9216418095149987,-3.115577889447236,0.3551725526334265,-0.04412576,0.06677871
23,0.38464523133862816,0.9350494885442237,-3.0753768844221105,0.23459650279236882,-0.050194517,0.04242359
24,0.7527783045920766,0.70090808384377,-3.035175879396985,0.11028349891127548,-0.05401789,0.0
25,0.7892133270076946,0.6148579738067691,-2.9949748743718594,-0.015786242013636178,-0.044977456,0.07647504
26,-0.8299115772604442,-0.5092805001101812,-2.9547738693467336,-0.14160451942495228,-0.03970383,0.09169491
27,-0.9218904335342353,-0.2429331468008957,-2.914572864321608,-0.265167138398679,-0.048060022,0.056808174
28,-0.6603391608708622,-0.8757928716116864,-2.8743718592964824,-0.3845058350320108,-0.047723517,0.060275592
29,0.7562850068588263,0.693008080828926,-2.834170854271357,-0.4977196294756828,-0.048883796,0.055369355
30,-0.8033063323338998,-0.5793503144042031,-2.7939698492462313,-0.603005107179614,-0.056128193,0.0038047098
31,-0.15778474998989567,-0.47564347664689377,-2.7537688442211055,-0.698685145993307,-0.045186587,0.08702469
32,0.9157790603010039,0.2615115172452029,-2.7135678391959797,-0.7832356315188906,-0.052331243,0.01822365
33,0.06633056994603415,0.20687876961213802,-2.6733668341708543,-0.8553097351604119,-0.041898564,0.08776362
34,0.3837542279009467,0.9340534727275798,-2.633165829145729,-0.9137593681374366,-0.041952204,0.08025952
35,-0.3689687379878741,-0.9164631296221153,-2.592964824120603,-0.9576534697159294,-0.04350099,0.0742862
36,0.3730018553631673,0.9214591051805938,-2.5527638190954773,-0.9862928383380029,-0.04909349,0.054443076
37,0.6692513437947458,0.8619368967665602,-2.5125628140703515,-0.9992212694012756,-0.04926745,0.057809077
38,-0.9634234453116164,-0.11465592689973005,-2.472361809045226,-0.9962328222710067,-0.053055536,0.016521543
39,0.5002886298899349,0.9999995888954083,-2.4321608040201004,-0.9773751007667071,-0.05190299,0.012876131
40,0.9777221778129894,0.06993071962672012,-2.391959798994975,-0.9429484948674373,-0.05250754,0.021847285
41,0.4963313087596788,0.9999335817746025,-2.351758793969849,-0.8935013957148741,-0.052759442,0.03298966
42,-0.43911201587118964,-0.9817606944298557,-2.3115577889447234,-0.8298214601357254,-0.05161668,0.032091863
43,0.578558656902977,0.9696993233590511,-2.271356783919598,-0.7529230638333768,-0.04856235,0.073182784
44,-0.793547986844716,-0.6040618343791608,-2.2311557788944723,-0.6640311431104307,-0.040753994,0.097487524
45,-0.10421294764818967,-0.32157714175017216,-2.190954773869347,-0.5645616825119184,-0.046110667,0.064883515
46,0.8171910061861911,0.5432567872377934,-2.150753768844221,-0.4560991592070158,-0.042498227,0.07609199
47,-0.412771703252641,-0.9626865821979014,-2.1105527638190953,-0.34037130340411215,-0.049095526,0.054239675
48,-0.4244493228273025,-0.9719646042269684,-2.07035175879397,-0.21922157684769095,-0.053114954,0.025348067
49,-0.7399428557634447,-0.729091508249454,-2.030150753768844,-0.09457980779484401,-0.048770383,0.07259185
50,-0.9612660842594059,-0.12138609547567396,-1.9899497487437188,0.031568549764810244,-0.047397953,0.065075025
51,0.3576710658797819,0.9016876210067345,-1.949748743718593,0.15721404296725106,-0.053023335,0.046150938
