,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0
0,-1.5829779952974259,0.9662141511492748,-4.0,4.898587196589413e-16,2.3833431216178207,1.0
1,-1.279675506557842,0.7698630357936138,-3.959798994974874,0.1259597050677177,2.41815203888461,0.9219791740366127
2,-1.9998856251826551,0.000359319078194409,-3.919597989949749,0.2499129623703082,2.4437117676980895,0.8455500936917367
3,-1.6976674273681602,0.8133025202658843,-3.879396984924623,0.369885285416548,2.4593319921275016,0.7711995477618779
4,-1.8532441091828868,0.4448862350367828,-3.8391959798994977,0.483965601142838,2.4643831382529564,0.6993810867105141
5,-1.9076614052312022,0.2860387063779303,-3.798994974874372,0.5903366919365288,2.4583086766354927,0.6305062366261361
6,-1.8137397886223292,0.5523275271250853,-3.758793969849246,0.6873041426091845,2.4406372272233887,0.5649368430264424
7,-1.6544392729569521,0.8845885523454862,-3.7185929648241207,0.773323331215339,2.410994245785274,0.5029787972271474
8,-1.60323252576933,0.9478693757128499,-3.678391959798995,0.8470240337722996,2.369113061975911,0.4448773456385004
9,-1.461183265996643,0.9925737516365071,-3.6381909547738696,0.9072322509454811,2.3148450342500624,0.3908141200432124
10,-1.5808054855967053,0.9679507489980838,-3.5979899497487438,0.9529889090158394,2.2481685864928753,0.3409059586198331
11,-1.3147804996032404,0.8354285670633269,-3.557788944723618,0.98356513723637,2.1691968956865875,0.29520551535954825
12,-1.7955477502684825,0.5990432330954866,-3.5175879396984926,0.9984738782203788,2.0781840095941315,0.25370358476657556
13,-1.1218825636090546,0.3736170111812786,-3.477386934673367,0.9974776464163388,1.9755291882305577,0.21633300187763302
14,-1.9726124068020738,0.08593454110720072,-3.4371859296482414,0.9805923110824042,1.8617792831092361,0.18297391885950134
15,-1.3295324898215979,0.8599934562565188,-3.3969849246231156,0.9480868435005093,1.737628993488493,0.15346021103620447
16,-1.582695197632873,0.9664427555766607,-3.35678391959799,0.9004790324567514,1.6039188691760808,0.1275867304567278
17,-1.4413101715542482,0.9830501940093126,-3.3165829145728645,0.8385272362373773,1.4616309642358831,0.10511710443214199
18,-1.8596130614047661,0.4268788875939333,-3.2763819095477387,0.7632183025251686,1.3118820848871322,0.08579177138072679
19,-1.8018985109151213,0.5829495673115249,-3.2361809045226133,0.6757518486236092,1.155914617145416,0.06933595563230804
20,-1.1992554313244632,0.5858912488544809,-3.1959798994974875,0.5775211524135879,0.9950849648826247,0.05546730667875977
21,-1.0317384242806025,0.0995440657721476,-3.1557788944723617,0.4700909584360025,0.8308496757264513,0.04390296283452267
22,-1.6865758218407572,0.833079143316727,-3.115577889447236,0.3551725526334265,0.6647493799459665,0.03436584386586409
23,-1.307677384330686,0.8229572323396676,-3.0753768844221105,0.23459650279236882,0.49839071507372185,0.026590027236375477
24,-1.1236108477039617,0.3786478514509084,-3.035175879396985,0.11028349891127548,0.33342645525511155,0.02032511588374137
25,-1.1053933364961526,0.32508625115620254,-2.9949748743718594,-0.015786242013636178,0.17153410843078662,0.015339558502249249
26,-1.914955788630222,0.2640070187681999,-2.9547738693467336,-0.14160451942495228,0.014393284986814137,0.011422932898128499
27,-1.9609452167671177,0.1223866145425433,-2.914572864321608,-0.265167138398679,-0.1363378221863798,0.008387247185353254
28,-1.830169580435431,0.5085827809366517,-2.8743718592964824,-0.3845058350320108,-0.2790464756859911,0.006067349899970953
29,-1.1218574965705868,0.3735439624638416,-2.834170854271357,-0.4977196294756828,-0.412189554487557,0.004320567632755101
30,-1.90165316616695,0.3040734659508064,-2.7939698492462313,-0.603005107179614,-0.5343174254994749,0.0030257065050455037
31,-1.5788923749949477,0.9694426632488619,-2.7537688442211055,-0.698685145993307,-0.6440971036319965,0.0020815625433182076
32,-1.042110469849498,0.1319083857322396,-2.7135678391959797,-0.7832356315188906,-0.7403342773033126,0.0014050853350316877
33,-1.466834715026983,0.994576941473116,-2.6733668341708543,-0.8553097351604119,-0.821993782997791,0.0009293317123488502
34,-1.3081228860495266,0.8237515349181933,-2.633165829145729,-0.9137593681374366,-0.8882181286430173,0.0006013319714907531
35,-1.684484368993937,0.8366956278447218,-2.592964824120603,-0.9576534697159294,-0.9383436896772004,0.0003799729459075165
36,-1.3134990723184163,0.8332092701240986,-2.5527638190954773,-0.9862928383380029,-0.9719142342600373,0.00023398127575243697
37,-1.1653743281026272,0.49647982446376226,-2.5125628140703515,-0.9992212694012756,-0.9886914743308561,0.00014006857162452698
38,-1.9817117226558083,0.057422713530703724,-2.472361809045226,-0.9962328222710067,-0.9886623866004283,8.127903697618332e-05
39,-1.2498556850550324,0.7067861213204565,-2.4321608040201004,-0.9773751007667071,-0.9720431009770947,4.556101013899313e-05
40,-1.0111389110935054,0.03498677958688386,-2.391959798994975,-0.9429484948674373,-0.9392792126116647,2.4567425849278895e-05
41,-1.2518343456201606,0.7111699087697887,-2.351758793969849,-0.8935013957148741,-0.8910424366273317,1.2677086192373287e-05
42,-1.7195560079355947,0.7714015988233429,-2.3115577889447234,-0.8298214601357254,-0.8282235897269103,6.21901853025217e-06
