,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0,loss
0,-1.5829779952974259,0.9662141511492748,-4.0,4.898587196589413e-16,-0.7461798,0.3344674,47.75698516845703
1,-1.279675506557842,0.7698630357936138,-3.959798994974874,0.1259597050677177,-0.7251729,0.31600797,46.97487838745117
2,-1.9998856251826551,0.000359319078194409,-3.919597989949749,0.2499129623703082,-0.7020586,0.3099318,46.225411376953126
3,-1.6976674273681602,0.8133025202658843,-3.879396984924623,0.369885285416548,-0.6809387,0.30183172,45.68018783569336
4,-1.8532441091828868,0.4448862350367828,-3.8391959798994977,0.483965601142838,-0.6561855,0.29449987,45.007770690917965
5,-1.9076614052312022,0.2860387063779303,-3.798994974874372,0.5903366919365289,-0.62621164,0.29079825,44.55670944213867
6,-1.8137397886223292,0.5523275271250853,-3.758793969849246,0.6873041426091845,-0.61278594,0.2745356,44.00179992675781
7,-1.6544392729569521,0.8845885523454862,-3.7185929648241207,0.773323331215339,-0.5974118,0.2662573,43.391064453125
8,-1.60323252576933,0.9478693757128499,-3.678391959798995,0.8470240337722996,-0.5490499,0.26027387,43.01829833984375
9,-1.461183265996643,0.9925737516365071,-3.6381909547738696,0.9072322509454811,-0.5404935,0.2514357,42.63811782836914
10,-1.5808054855967053,0.9679507489980838,-3.5979899497487438,0.9529889090158394,-0.5082257,0.24570723,42.05581893920898
11,-1.3147804996032404,0.8354285670633269,-3.557788944723618,0.98356513723637,-0.48815522,0.23023738,41.46772521972656
12,-1.7955477502684825,0.5990432330954866,-3.5175879396984926,0.9984738782203788,-0.46307504,0.22068314,41.12174041748047
13,-1.1218825636090546,0.3736170111812786,-3.477386934673367,0.9974776464163388,-0.4485216,0.2071553,40.722122802734376
14,-1.9726124068020738,0.08593454110720072,-3.4371859296482414,0.9805923110824042,-0.4219897,0.20957755,40.20713790893555
15,-1.3295324898215979,0.8599934562565188,-3.3969849246231156,0.9480868435005093,-0.40621156,0.18854092,39.7323095703125
16,-1.582695197632873,0.9664427555766607,-3.35678391959799,0.9004790324567514,-0.31374425,0.30276936,39.57153839111328
17,-1.4413101715542482,0.9830501940093126,-3.3165829145728645,0.8385272362373773,-0.3094385,0.2772699,39.07399032592773
18,-1.8596130614047661,0.4268788875939333,-3.2763819095477387,0.7632183025251686,-0.28788105,0.266398,38.74052688598633
19,-1.8018985109151213,0.5829495673115249,-3.2361809045226133,0.6757518486236092,-0.26783144,0.246074,38.28673477172852
20,-1.1992554313244632,0.5858912488544809,-3.1959798994974875,0.5775211524135879,-0.26060528,0.22180285,38.1599154663086
21,-1.0317384242806025,0.0995440657721476,-3.1557788944723617,0.4700909584360025,-0.2319357,0.21043037,37.67585327148438
22,-1.6865758218407572,0.833079143316727,-3.115577889447236,0.3551725526334265,-0.22415522,0.19081466,37.33132431030273
23,-1.307677384330686,0.8229572323396676,-3.0753768844221105,0.23459650279236882,-0.20696646,0.17101352,37.036997680664065
24,-1.1236108477039617,0.3786478514509084,-3.035175879396985,0.11028349891127548,-0.18517196,0.15339877,36.697547912597656
25,-1.1053933364961526,0.32508625115620254,-2.9949748743718594,-0.015786242013636178,-0.13430068,0.13932358,36.247025146484376
26,-1.914955788630222,0.2640070187681999,-2.9547738693467336,-0.14160451942495228,-0.12184594,0.13219993,36.11676239013672
27,-1.9609452167671177,0.1223866145425433,-2.914572864321608,-0.265167138398679,-0.120238036,0.10379799,35.769445190429686
28,-1.830169580435431,0.5085827809366517,-2.8743718592964824,-0.3845058350320108,-0.09374544,0.0867001,35.513612823486326
29,-1.1218574965705868,0.3735439624638416,-2.834170854271357,-0.4977196294756828,-0.08450572,0.08637595,35.3115315246582
30,-1.90165316616695,0.3040734659508064,-2.7939698492462313,-0.603005107179614,-0.06394828,0.07718228,34.89583511352539
31,-1.5788923749949477,0.9694426632488619,-2.7537688442211055,-0.698685145993307,-0.054440755,0.053480864,34.65073348999024
32,-1.042110469849498,0.1319083857322396,-2.7135678391959797,-0.7832356315188906,-0.0031731813,0.051522285,34.304200897216795
33,-1.466834715026983,0.994576941473116,-2.6733668341708543,-0.8553097351604119,0.014615779,0.053763017,34.15802947998047
34,-1.3081228860495266,0.8237515349181933,-2.633165829145729,-0.9137593681374366,0.008831168,0.038907945,33.75543197631836
35,-1.684484368993937,0.8366956278447218,-2.592964824120603,-0.9576534697159294,0.07832697,0.04245226,33.459117279052734
36,-1.3134990723184163,0.8332092701240986,-2.5527638190954773,-0.9862928383380029,0.058862437,0.02768512,33.20723403930664
37,-1.1653743281026272,0.49647982446376226,-2.5125628140703515,-0.9992212694012756,0.08173366,0.03496939,33.30697830200195
38,-1.9817117226558083,0.057422713530703724,-2.472361809045226,-0.9962328222710067,0.116699114,0.028031468,33.174361572265624
39,-1.2498556850550324,0.7067861213204565,-2.4321608040201004,-0.9773751007667071,0.14736764,0.035192534,32.68537979125976
40,-1.0111389110935054,0.03498677958688386,-2.391959798994975,-0.9429484948674373,0.14373803,0.027519897,32.68987274169922
41,-1.2518343456201606,0.7111699087697887,-2.351758793969849,-0.8935013957148741,0.15996286,0.03087835,32.412344512939455
42,-1.7195560079355947,0.7714015988233429,-2.3115577889447234,-0.8298214601357254,0.17876759,0.039907217,32.15826370239258
43,-1.2107206715485115,0.6146944368056666,-2.271356783919598,-0.7529230638333768,0.18172975,0.042726234,31.98772155761719
44,-1.896773993422358,0.3186397255140036,-2.2311557788944723,-0.6640311431104307,0.21625796,0.050623834,31.594721374511717
45,-1.5521064738240948,0.9866314873032482,-2.190954773869347,-0.5645616825119184,0.2127131,0.040155753,31.43973747253418
46,-1.0914044969069043,0.28322553519470134,-2.150753768844221,-0.4560991592070158,0.24919587,0.035359472,31.41394760131836
47,-1.7063858516263206,0.7970629892396291,-2.1105527638190953,-0.34037130340411215,0.24647269,0.058360085,31.111015701293944
48,-1.7122246614136514,0.785852154322267,-2.07035175879397,-0.21922157684769095,0.3358494,0.04276623,30.9090682220459
49,-1.8699714278817223,0.397230268485854,-2.030150753768844,-0.09457980779484401,0.32796142,0.07849419,30.676048736572266
50,-1.980633042129703,0.06080556052468847,-1.9899497487437188,0.031568549764810244,0.27452096,0.07754624,30.52845573425293
51,-1.321164467060109,0.8462824763767096,-1.949748743718593,0.15721404296725106,0.29062194,0.10374801,30.354510879516603
52,-1.788371883999941,0.6169405645288185,-1.9095477386934672,0.28035522921701517,0.4492117,0.09494673,30.148906860351563
53,-1.7344533406277738,0.7407858226266749,-1.8693467336683418,0.3990305577323406,0.42606,0.0645161,29.98079895019531
54,-1.5084268407196617,0.9996495920465868,-1.829145728643216,0.5113496156423267,0.53766894,0.08834033,29.858041763305664
55,-1.9466374548829197,0.16685923237389166,-1.7889447236180902,0.6155232409081798,0.52102804,0.092210025,29.724099807739258
56,-1.4258823945079868,0.9730133229193327,-1.7487437185929648,0.7098920223913331,0.59005237,0.09203957,29.381960220336914
57,-1.85327142509419,0.44480937817492067,-1.708542713567839,0.7929527330827791,0.6292986,0.054217115,29.354464950561525
58,-1.4106944630967158,0.9609000802639347,-1.6683417085427137,0.8633822754312233,0.68635374,0.10667381,29.02118965148926
59,-1.3002416399790688,0.809462969214786,-1.6281407035175879,0.9200587573381745,0.7230105,0.051242515,28.977942657470702
60,-1.8976655711721742,0.315983503189854,-1.587939698492462,0.9620793630944631,0.75286597,0.09277192,28.942821350097656
61,-1.5859440121804318,0.9637706090192686,-1.5477386934673367,0.9887747345870026,0.83461565,0.0642357,28.974424285888674
62,-1.305599842272255,0.8192318385225349,-1.507537688442211,0.999719633693478,0.8453516,0.043979123,28.467210006713866
63,-1.5858207304730974,0.9638738424621597,-1.4673366834170856,0.994739716020657,0.9485125,0.059035733,28.473756637573242
64,-1.9500465410539127,0.15629005046059935,-1.4271356783919598,0.9739143080855377,0.8941295,0.053551823,28.22794853210449
65,-1.4641035940844884,0.9936479870559808,-1.386934673366834,0.9375751437008247,0.9279647,0.049876675,28.11466590881348
66,-1.336205354780211,0.8705014522029949,-1.3467336683417086,0.8863010796932088,0.89752316,0.04996732,28.05233688354492
67,-1.4851108879416914,0.9989062245765975,-1.3065326633165828,0.8209088751292625,0.8186123,0.042300433,27.757664566040038
68,-1.0554052440091866,0.17318311472069844,-1.2663316582914574,0.7424401809292835,0.7085689,0.044158787,27.636205749511717
69,-1.413444959498007,0.9632568134331709,-1.2261306532663316,0.6521449471151866,0.5772734,0.03165917,27.582915954589843
70,-1.0965980847121166,0.29883518797374276,-1.1859296482412058,0.551461512003107,0.4429625,0.022293389,27.44402038574219
71,-1.8625252958537626,0.418587566741932,-1.1457286432160805,0.4419936905055793,0.31449232,0.012880728,27.58940170288086
72,-1.8607236527492415,0.4237211391556388,-1.1055276381909547,0.3254852265102114,0.16524076,0.020221554,27.06802635192871
73,-1.1926087112904762,0.5688427711823256,-1.0653266331658293,0.20379201629015253,0.10770819,0.008903876,26.88650863647461
74,-1.6023231630144665,0.9487758669383869,-1.0251256281407035,0.07885254540747635,0.13736004,0.014426537,26.990680160522462
75,-1.8346458028830672,0.4964249251850297,-0.9849246231155777,-0.04734298997155865,0.115718596,0.009712167,26.644632949829102
76,-1.072491419603966,0.22577500686292445,-0.9447236180904524,-0.1727843854740994,0.11128508,0.009881347,26.66819580078125
77,-1.6522341402544933,0.8877981538966313,-0.9045226130653266,-0.2954734496346705,0.09299598,0.0,26.77645179748535
78,-1.2491878968638446,0.7053004422404765,-0.8643216080402008,-0.413455833652135,0.09963079,0.012532465,26.407477264404296
79,-1.2740020146495485,0.7583660408649052,-0.8241206030150754,-0.5248521627644684,0.10583197,0.009904526,26.22347457885742
80,-1.1166939087941903,0.35844784746974706,-0.7839195979899496,-0.627887973340859,0.080530494,0.0011246726,26.23864288330078
