,xtr_0,xtr_1,ytr_0,xte_0,xte_1,yte_0,modelte_0,epi_0,loss,x_epi_0,x_epi_1,y_epi_0
0,-1.0865154217052662,0.5136631055910351,0.12548420888288234,-2.0,-2.0,3.9455978889080496,4.935343,1.0,0.13274414416154226,-2.547216,0.07324145,1.0
1,-1.151740677745403,-0.16702257329147135,-0.05906133842703835,-1.8666666666666667,-2.0,4.009783989524304,5.2324862,1.0,0.08859219337337547,0.0037669113,0.012491577,1.0
2,-1.3254867239454595,0.27366592131527084,0.12581609457660953,-1.7333333333333334,-2.0,4.079332832518116,5.57708,1.0,0.08181267623831001,0.0037669113,0.012491577,1.0
3,-1.1076509123017846,0.5517579263180753,0.18202984992333618,-1.6,-2.0,4.123669780836485,5.837398,1.0,0.08005242435634136,0.0037669113,0.012491577,1.0
4,-1.0352662967054225,0.10088902061816765,-0.16258763472626048,-1.4666666666666668,-2.0,4.118295027684226,6.130709,1.0,0.07956273830764823,0.0037669113,-0.015773954,1.0
5,-1.2913478931768512,0.4623591266072197,0.24052076074275008,-1.3333333333333335,-2.0,4.056122684590346,6.461196,1.0,0.07833309335158103,0.0037669113,0.012491577,1.0
6,-1.054313487706052,-0.10195727215058654,-0.1504091104473233,-1.2,-2.0,3.95343075029588,6.8585057,1.0,0.08131761641681401,0.0037669113,0.012491577,1.0
7,-1.1555481147371234,0.3585293779278915,0.04473951545616077,-1.0666666666666667,-2.0,3.8475007390652407,7.259719,1.0,0.07926305642061764,0.0037669113,0.012491577,1.0
8,-1.1241479280467792,-0.05452658687196197,-0.10645143131716221,-0.9333333333333333,-2.0,3.7859382320250368,7.475265,1.0,0.07840079286777311,0.0037669113,0.012491577,1.0
9,-0.917577482040571,0.013349158819072551,-0.21609992472222175,-0.8,-2.0,3.810799376146819,7.6932454,1.0,0.07944476773419107,-1.0236479,-0.014611383,1.0
10,-0.8381116204374774,-0.3480463436453323,-0.08573547136502413,-0.6666666666666667,-2.0,3.9428296111278542,7.761643,1.0,0.07803063105476192,0.0037669113,0.012491577,1.0
11,-0.9289365690909276,0.28510801943457087,-0.13352007863854354,-0.5333333333333334,-2.0,4.171477235024047,7.504413,1.0,0.08216949686490826,0.0037669113,0.012491577,1.0
12,-1.0966937211416663,0.28487566433886286,-0.049631447574082,-0.3999999999999999,-2.0,4.454648713538755,7.338005,1.0,0.07592474895177616,0.0037669113,0.012491577,1.0
13,-1.1323377825183374,-0.03886130148106752,-0.10133055964939304,-0.2666666666666666,-2.0,4.728953426325307,7.3191013,1.0,0.07966346349194646,0.0037669113,0.2006517,1.0
14,-0.9249964106060145,-0.0847136489626758,-0.20821523264172226,-0.1333333333333333,-2.0,4.9275547053752575,7.3096538,1.0,0.07943407583045256,0.0037669113,0.012491577,1.0
15,-1.056109421859908,-0.21872233435962127,-0.1117829170431302,0.0,-2.0,4.0,7.0819597,1.0,0.07724036100688722,0.0037669113,0.012491577,1.0
16,-1.1195301281201742,-0.21730308782657942,-0.06587806205513565,0.1333333333333333,-2.0,4.9275547038339536,6.8435254,1.0,0.08178110788255516,0.0037669113,0.012491577,1.0
17,-1.0017910447553127,-0.2122666644019734,-0.14587002402752855,0.2666666666666666,-2.0,4.728953425719662,6.6309533,1.0,0.07887685866653919,0.0037669113,0.012491577,1.0
18,-0.9668486140913916,-0.35332455549642827,-0.08048552022824405,0.3999999999999999,-2.0,4.454648713286927,6.456833,1.0,0.07760018147610956,-1.833924,-0.47959575,1.0
19,-0.8950591084231774,0.5248755344973384,0.05829643235546755,0.5333333333333332,-2.0,4.171477234952812,6.353964,1.0,0.07597134921107337,0.0037669113,0.012491577,1.0
20,-1.1255296919363955,-0.060663728165919625,-0.10463956029161883,0.6666666666666665,-2.0,3.9428296111468546,6.2901435,1.0,0.013268647029995919,0.0037669113,0.012491577,1.0
21,-0.7606507749525815,-0.23627219809377975,-0.10572878602824536,0.7999999999999998,-2.0,3.8107993761992174,5.4707813,1.0,0.004233498582616449,0.0037669113,0.012491577,1.0
22,-1.0900847882551,0.01606682278915497,-0.13547297505740682,0.9333333333333331,-2.0,3.7859382320758512,4.5952597,1.0,0.002827296022325754,0.0037669113,0.13239986,1.0
23,-0.7029790701547866,0.060372777214414655,-0.10011145981387988,1.0666666666666664,-2.0,3.8475007390969163,4.009421,1.0,0.00246886963956058,0.0037669113,0.012491577,1.0
24,-0.9127142991512919,0.03799759711018897,-0.2152608185558944,1.2000000000000002,-2.0,3.953430750304478,3.6581187,1.0,0.002518127704039216,0.0037669113,0.012491577,1.0
25,-1.0498156510254975,0.09492218970419079,-0.15471493095938388,1.3333333333333335,-2.0,4.0561226845810205,3.3947802,1.0,0.0017234672652557492,0.0037669113,0.012491577,1.0
26,-1.049404521595263,-0.36129597739412467,-0.03345447836341789,1.4666666666666668,-2.0,4.118295027666357,3.2526774,1.0,0.0022068052836693823,0.0037669113,0.012491577,1.0
27,-0.9170389527027552,-0.06605815675390607,-0.21196774461253912,1.6,-2.0,4.12366978081936,3.1763794,1.0,0.0017757663330994547,-0.7787741,-0.47404876,1.0
28,-0.8683222808666693,0.26530985069471485,-0.14428809056559075,1.7333333333333334,-2.0,4.079332832507975,3.037252,1.0,0.001496432266314514,0.0037669113,0.012491577,1.0
29,-0.8748221360873625,0.09031064186787834,-0.20750552507435358,1.8666666666666667,-2.0,4.009783989523142,2.9413657,1.0,0.0019249256253242493,0.0037669113,0.012491577,1.0
